DATETIME,TEMP_AIR,UMIDADE_REL,KW,KW2
2020-07-26 11:00:00,18.4,70.0,453.600007,45.36000070000001
2020-07-26 12:00:00,19.4,66.0,455.279999,45.5279999
2020-07-26 13:00:00,20.7,64.0,480.4800110000001,48.0480011
2020-07-26 14:00:00,21.5,60.0,463.679993,46.3679993
2020-07-26 15:00:00,20.9,61.0,451.920014,45.1920014
2020-07-26 16:00:00,20.4,64.0,456.959992,45.6959992
2020-07-26 17:00:00,18.1,72.0,436.799988,43.67999879999999
2020-07-26 18:00:00,17.0,77.0,455.279999,45.5279999
2020-07-26 19:00:00,17.0,77.0,468.720002,46.8720002
2020-07-26 20:00:00,16.7,79.0,450.239991,45.02399910000001
2020-07-26 21:00:00,16.7,78.0,445.200013,44.5200013
2020-07-26 22:00:00,16.3,80.0,456.959992,45.6959992
2020-07-26 23:00:00,16.1,82.0,367.920014,36.7920014
2020-07-27 00:00:00,16.0,84.0,357.8399970000001,35.7839997
2020-07-27 01:00:00,15.5,85.0,342.720002,34.2720002
2020-07-27 02:00:00,15.4,87.0,344.399994,34.4399994
2020-07-27 03:00:00,15.0,88.0,342.720002,34.2720002
2020-07-27 04:00:00,14.9,87.0,349.440003,34.9440003
2020-07-27 05:00:00,15.1,86.0,336.0,33.6
2020-07-27 06:00:00,14.6,88.0,344.399994,34.4399994
2020-07-27 07:00:00,14.5,88.0,416.640015,41.66400150000001
2020-07-27 08:00:00,15.2,87.0,436.799988,43.67999879999999
2020-07-27 09:00:00,17.4,76.0,472.079987,47.20799870000001
2020-07-27 10:00:00,20.6,61.0,487.200013,48.7200013
2020-07-27 11:00:00,23.4,50.0,181.440003,18.1440003
2020-07-27 12:00:00,24.8,36.0,505.679993,50.5679993
2020-07-27 13:00:00,26.3,34.0,504.0,50.4
2020-07-27 14:00:00,26.8,32.0,500.64001500000006,50.0640015
2020-07-27 15:00:00,26.7,30.0,497.279999,49.7279999
2020-07-27 16:00:00,27.4,29.0,487.200013,48.7200013
2020-07-27 17:00:00,25.7,32.0,462.0,46.2
2020-07-27 18:00:00,24.1,38.0,487.200013,48.7200013
2020-07-27 19:00:00,22.9,43.0,500.64001500000006,50.0640015
2020-07-27 20:00:00,22.7,42.0,478.799988,47.8799988
2020-07-27 21:00:00,20.3,55.0,468.720002,46.8720002
2020-07-27 22:00:00,19.4,60.0,475.4400030000001,47.54400029999999
2020-07-27 23:00:00,18.5,64.0,386.399994,38.6399994
2020-07-28 00:00:00,18.6,65.0,369.600007,36.9600007
2020-07-28 01:00:00,18.9,65.0,367.920014,36.7920014
2020-07-28 02:00:00,18.1,68.0,356.160004,35.6160004
2020-07-28 03:00:00,18.0,66.0,349.440003,34.9440003
2020-07-28 04:00:00,16.8,73.0,362.880005,36.2880005
2020-07-28 05:00:00,16.6,70.0,347.76001,34.776001
2020-07-28 06:00:00,16.2,76.0,347.76001,34.776001
2020-07-28 07:00:00,18.4,60.0,440.160004,44.0160004
2020-07-28 08:00:00,19.7,57.0,465.35998600000005,46.535998600000006
2020-07-28 09:00:00,21.4,53.0,478.799988,47.8799988
2020-07-28 10:00:00,23.5,49.0,485.51999000000006,48.551999
2020-07-28 11:00:00,24.8,40.0,504.0,50.4
2020-07-28 12:00:00,26.1,31.0,498.959992,49.89599920000001
2020-07-28 13:00:00,26.1,29.0,504.0,50.4
2020-07-28 14:00:00,27.0,29.0,492.239991,49.2239991
2020-07-28 15:00:00,26.8,29.0,495.600007,49.5600007
2020-07-28 16:00:00,27.3,28.0,505.679993,50.5679993
2020-07-28 17:00:00,26.2,31.0,456.959992,45.6959992
2020-07-28 18:00:00,25.2,33.0,473.76001,47.376001
2020-07-28 19:00:00,23.5,41.0,512.400025,51.2400025
2020-07-28 20:00:00,23.3,40.0,498.959992,49.89599920000001
2020-07-28 21:00:00,22.4,44.0,488.880005,48.8880005
2020-07-28 22:00:00,21.1,57.0,480.4800110000001,48.0480011
2020-07-28 23:00:00,18.4,77.0,374.640015,37.4640015
2020-07-29 00:00:00,18.2,80.0,381.359986,38.1359986
2020-07-29 01:00:00,17.0,80.0,371.279999,37.1279999
2020-07-29 02:00:00,16.0,83.0,364.559998,36.4559998
2020-07-29 03:00:00,15.2,81.0,357.8399970000001,35.7839997
2020-07-29 04:00:00,15.1,78.0,362.880005,36.2880005
2020-07-29 05:00:00,15.1,79.0,352.799988,35.27999879999999
2020-07-29 06:00:00,15.4,77.0,342.720002,34.2720002
2020-07-29 07:00:00,15.0,73.0,453.600007,45.36000070000001
2020-07-29 08:00:00,15.6,73.0,492.239991,49.2239991
2020-07-29 09:00:00,16.7,69.0,493.920014,49.3920014
2020-07-29 10:00:00,16.3,75.0,498.959992,49.89599920000001
2020-07-29 11:00:00,17.5,75.0,493.920014,49.3920014
2020-07-29 12:00:00,17.4,73.0,524.159974,52.4159974
2020-07-29 13:00:00,17.3,72.0,510.720002,51.07200020000001
2020-07-29 14:00:00,17.4,71.0,451.920014,45.1920014
2020-07-29 15:00:00,17.2,72.0,517.440003,51.7440003
2020-07-29 16:00:00,16.1,77.0,683.76001,68.376001
2020-07-29 17:00:00,15.9,78.0,544.320008,54.43200079999999
2020-07-29 18:00:00,15.2,77.0,495.600007,49.5600007
2020-07-29 19:00:00,14.5,78.0,483.839997,48.3839997
2020-07-29 20:00:00,14.3,79.0,470.39999400000005,47.0399994
2020-07-29 21:00:00,14.3,79.0,468.720002,46.8720002
2020-07-29 22:00:00,14.2,80.0,462.0,46.2
2020-07-29 23:00:00,13.8,83.0,366.239991,36.623999100000006
2020-07-30 00:00:00,13.4,87.0,357.8399970000001,35.7839997
2020-07-30 01:00:00,13.3,90.0,346.079987,34.6079987
2020-07-30 02:00:00,12.9,89.0,344.399994,34.4399994
2020-07-30 03:00:00,12.7,90.0,336.0,33.6
2020-07-30 04:00:00,12.8,89.0,342.720002,34.2720002
2020-07-30 05:00:00,12.7,88.0,342.720002,34.2720002
2020-07-30 06:00:00,12.9,87.0,347.76001,34.776001
2020-07-30 07:00:00,13.0,85.0,423.35998600000005,42.3359986
2020-07-30 08:00:00,13.0,88.0,435.119996,43.5119996
2020-07-30 09:00:00,13.5,89.0,435.119996,43.5119996
2020-07-30 10:00:00,14.3,82.0,445.200013,44.5200013
2020-07-30 11:00:00,15.4,77.0,458.64001500000006,45.8640015
2020-07-30 12:00:00,15.3,76.0,488.880005,48.8880005
2020-07-30 13:00:00,15.8,75.0,510.720002,51.07200020000001
2020-07-30 14:00:00,16.7,73.0,502.320008,50.2320008
2020-07-30 15:00:00,16.1,74.0,478.799988,47.8799988
2020-07-30 16:00:00,15.7,75.0,488.880005,48.8880005
2020-07-30 17:00:00,14.9,80.0,470.39999400000005,47.0399994
2020-07-30 18:00:00,14.5,86.0,490.55999800000006,49.0559998
2020-07-30 19:00:00,14.7,81.0,475.4400030000001,47.54400029999999
2020-07-30 20:00:00,14.5,81.0,460.320008,46.0320008
2020-07-30 21:00:00,14.5,80.0,456.959992,45.6959992
2020-07-30 22:00:00,14.4,81.0,453.600007,45.36000070000001
2020-07-30 23:00:00,14.2,81.0,356.160004,35.6160004
2020-07-31 00:00:00,14.1,81.0,359.51999,35.951999
2020-07-31 01:00:00,14.0,81.0,349.440003,34.9440003
2020-07-31 02:00:00,13.7,84.0,341.040009,34.1040009
2020-07-31 03:00:00,13.6,84.0,329.2799990000001,32.9279999
2020-07-31 04:00:00,13.5,83.0,344.399994,34.4399994
2020-07-31 05:00:00,13.3,86.0,354.480011,35.4480011
2020-07-31 06:00:00,13.1,87.0,352.799988,35.27999879999999
2020-07-31 07:00:00,13.3,89.0,433.4400030000001,43.3440003
2020-07-31 08:00:00,14.3,83.0,431.76001,43.176001
2020-07-31 09:00:00,15.1,78.0,411.600007,41.16000070000001
2020-07-31 10:00:00,16.0,73.0,426.720002,42.67200020000001
2020-07-31 11:00:00,17.2,67.0,460.320008,46.0320008
2020-07-31 12:00:00,18.5,61.0,470.39999400000005,47.0399994
2020-07-31 13:00:00,19.0,56.0,470.39999400000005,47.0399994
2020-07-31 14:00:00,21.2,54.0,488.880005,48.8880005
2020-07-31 15:00:00,20.2,54.0,462.0,46.2
2020-07-31 16:00:00,18.2,69.0,628.320008,62.83200079999999
2020-07-31 17:00:00,16.4,77.0,599.76001,59.976001
2020-07-31 18:00:00,15.9,77.0,618.239991,61.8239991
2020-07-31 19:00:00,15.9,78.0,621.599976,62.1599976
2020-07-31 20:00:00,15.7,78.0,618.239991,61.8239991
2020-07-31 21:00:00,15.6,77.0,604.799988,60.4799988
2020-07-31 22:00:00,15.5,78.0,613.200013,61.3200013
2020-07-31 23:00:00,15.3,80.0,510.720002,51.07200020000001
2020-08-01 00:00:00,15.3,80.0,509.040009,50.90400089999999
2020-08-01 01:00:00,15.1,81.0,519.119996,51.9119996
2020-08-01 02:00:00,15.1,81.0,509.040009,50.90400089999999
2020-08-01 03:00:00,14.6,82.0,504.0,50.4
2020-08-01 04:00:00,14.5,82.0,510.720002,51.07200020000001
2020-08-01 05:00:00,14.4,82.0,509.040009,50.90400089999999
2020-08-01 06:00:00,14.5,81.0,519.119996,51.9119996
2020-08-01 07:00:00,14.6,82.0,598.080018,59.80800179999999
2020-08-01 08:00:00,15.0,79.0,601.440003,60.1440003
2020-08-01 09:00:00,15.6,78.0,603.119996,60.31199960000001
2020-08-01 10:00:00,17.9,66.0,655.200013,65.52000129999999
2020-08-01 15:00:00,22.1,42.0,498.959992,49.89599920000001
2020-08-01 16:00:00,20.9,55.0,500.64001500000006,50.0640015
2020-08-01 17:00:00,18.0,66.0,462.0,46.2
2020-08-01 18:00:00,16.4,73.0,482.160004,48.2160004
2020-08-01 19:00:00,15.6,75.0,480.4800110000001,48.0480011
2020-08-01 20:00:00,15.8,73.0,458.64001500000006,45.8640015
2020-08-01 21:00:00,15.4,75.0,456.959992,45.6959992
2020-08-01 22:00:00,15.4,75.0,460.320008,46.0320008
2020-08-01 23:00:00,15.2,76.0,359.51999,35.951999
2020-08-02 00:00:00,14.7,78.0,376.320008,37.6320008
2020-08-02 01:00:00,14.0,83.0,352.799988,35.27999879999999
2020-08-02 02:00:00,13.7,84.0,351.119996,35.111999600000004
2020-08-02 03:00:00,13.4,86.0,359.51999,35.951999
2020-08-02 04:00:00,13.2,86.0,371.279999,37.1279999
2020-08-02 05:00:00,13.2,87.0,357.8399970000001,35.7839997
2020-08-02 06:00:00,14.0,84.0,366.239991,36.623999100000006
2020-08-02 07:00:00,14.5,82.0,446.880005,44.6880005
2020-08-02 08:00:00,15.6,77.0,463.679993,46.3679993
2020-08-02 09:00:00,17.3,69.0,453.600007,45.36000070000001
2020-08-02 10:00:00,18.5,65.0,462.0,46.2
2020-08-02 11:00:00,19.6,59.0,478.799988,47.8799988
2020-08-02 12:00:00,20.6,52.0,522.479981,52.2479981
2020-08-02 13:00:00,21.8,47.0,485.51999000000006,48.551999
2020-08-02 14:00:00,23.0,43.0,483.839997,48.3839997
2020-08-02 15:00:00,22.9,38.0,477.119996,47.71199960000001
2020-08-02 16:00:00,20.5,60.0,490.55999800000006,49.0559998
2020-08-02 17:00:00,18.2,69.0,436.799988,43.67999879999999
2020-08-02 18:00:00,17.1,73.0,472.079987,47.20799870000001
2020-08-02 19:00:00,17.0,73.0,467.040009,46.7040009
2020-08-02 20:00:00,16.5,73.0,478.799988,47.8799988
2020-08-02 21:00:00,15.9,74.0,463.679993,46.3679993
2020-08-02 22:00:00,15.4,75.0,443.51999000000006,44.351999
2020-08-02 23:00:00,14.9,76.0,359.51999,35.951999
2020-08-03 00:00:00,14.4,79.0,384.720002,38.4720002
2020-08-03 01:00:00,14.1,81.0,361.200013,36.1200013
2020-08-03 02:00:00,13.8,82.0,356.160004,35.6160004
2020-08-03 03:00:00,13.4,85.0,351.119996,35.111999600000004
2020-08-03 04:00:00,13.0,87.0,369.600007,36.9600007
2020-08-03 05:00:00,13.2,87.0,349.440003,34.9440003
2020-08-03 06:00:00,13.1,85.0,351.119996,35.111999600000004
2020-08-03 07:00:00,12.9,85.0,431.76001,43.176001
2020-08-03 08:00:00,14.2,78.0,450.239991,45.02399910000001
2020-08-03 09:00:00,16.4,70.0,8.4,0.84
2020-08-03 10:00:00,17.7,64.0,482.160004,48.2160004
2020-08-03 11:00:00,19.0,57.0,477.119996,47.71199960000001
2020-08-03 12:00:00,20.8,52.0,487.200013,48.7200013
2020-08-03 13:00:00,21.4,46.0,493.920014,49.3920014
2020-08-03 14:00:00,22.3,42.0,498.959992,49.89599920000001
2020-08-03 15:00:00,21.7,47.0,493.920014,49.3920014
2020-08-03 16:00:00,21.5,48.0,522.479981,52.2479981
2020-08-03 17:00:00,19.7,57.0,488.880005,48.8880005
2020-08-03 18:00:00,18.6,63.0,495.600007,49.5600007
2020-08-03 19:00:00,17.8,69.0,485.51999000000006,48.551999
2020-08-03 20:00:00,16.3,76.0,482.160004,48.2160004
2020-08-03 21:00:00,15.2,79.0,468.720002,46.8720002
2020-08-03 22:00:00,14.4,84.0,487.200013,48.7200013
2020-08-03 23:00:00,14.1,85.0,367.920014,36.7920014
2020-08-04 00:00:00,13.8,86.0,361.200013,36.1200013
2020-08-04 01:00:00,13.3,85.0,384.720002,38.4720002
2020-08-04 02:00:00,13.1,87.0,364.559998,36.4559998
2020-08-04 03:00:00,12.7,86.0,352.799988,35.27999879999999
2020-08-04 04:00:00,12.2,87.0,371.279999,37.1279999
2020-08-04 05:00:00,12.5,86.0,376.320008,37.6320008
2020-08-04 06:00:00,12.0,85.0,346.079987,34.6079987
2020-08-04 07:00:00,12.1,86.0,436.799988,43.67999879999999
2020-08-04 08:00:00,13.4,80.0,430.079987,43.0079987
2020-08-04 09:00:00,15.8,70.0,455.279999,45.5279999
2020-08-04 10:00:00,17.2,63.0,473.76001,47.376001
2020-08-04 11:00:00,18.1,56.0,490.55999800000006,49.0559998
2020-08-04 12:00:00,20.4,47.0,487.200013,48.7200013
2020-08-04 13:00:00,20.7,43.0,525.840027,52.5840027
2020-08-04 14:00:00,22.1,32.0,493.920014,49.3920014
2020-08-04 15:00:00,22.6,31.0,485.51999000000006,48.551999
2020-08-04 16:00:00,22.5,38.0,500.64001500000006,50.0640015
2020-08-04 17:00:00,20.2,52.0,616.5599980000002,61.6559998
2020-08-04 18:00:00,17.0,72.0,630.0,63.0
2020-08-04 19:00:00,15.6,77.0,643.440003,64.3440003
2020-08-04 20:00:00,15.2,77.0,628.320008,62.83200079999999
2020-08-04 21:00:00,14.8,79.0,630.0,63.0
2020-08-04 22:00:00,14.7,79.0,614.880005,61.4880005
2020-08-04 23:00:00,14.3,77.0,502.320008,50.2320008
2020-08-05 00:00:00,13.9,81.0,504.0,50.4
2020-08-05 01:00:00,13.5,83.0,507.35998600000005,50.7359986
2020-08-05 02:00:00,13.1,82.0,498.959992,49.89599920000001
2020-08-05 03:00:00,12.6,82.0,490.55999800000006,49.0559998
2020-08-05 04:00:00,12.4,85.0,485.51999000000006,48.551999
2020-08-05 05:00:00,12.5,85.0,497.279999,49.7279999
2020-08-05 06:00:00,12.6,84.0,515.76001,51.576001
2020-08-05 07:00:00,12.7,84.0,596.400025,59.6400025
2020-08-05 08:00:00,12.9,82.0,591.359986,59.1359986
2020-08-05 09:00:00,15.5,71.0,594.719971,59.4719971
2020-08-05 10:00:00,16.9,64.0,619.919983,61.9919983
2020-08-05 11:00:00,18.6,60.0,630.0,63.0
2020-08-05 12:00:00,20.5,50.0,638.400025,63.8400025
2020-08-05 13:00:00,21.5,42.0,661.919983,66.1919983
2020-08-05 14:00:00,23.1,30.0,665.28003,66.528003
2020-08-05 15:00:00,23.6,25.0,596.400025,59.6400025
2020-08-05 16:00:00,23.6,28.0,703.919983,70.3919983
2020-08-05 17:00:00,19.7,59.0,714.0,71.4
2020-08-05 18:00:00,17.1,72.0,705.599976,70.55999759999997
2020-08-05 19:00:00,16.0,78.0,668.6400150000002,66.8640015
2020-08-05 20:00:00,15.6,79.0,651.840027,65.1840027
2020-08-05 21:00:00,15.3,80.0,643.440003,64.3440003
2020-08-05 22:00:00,14.9,81.0,655.200013,65.52000129999999
2020-08-05 23:00:00,14.4,84.0,527.52002,52.75200200000001
2020-08-06 00:00:00,14.3,84.0,512.400025,51.2400025
2020-08-06 01:00:00,14.2,85.0,530.880005,53.0880005
2020-08-06 02:00:00,13.8,86.0,527.52002,52.75200200000001
2020-08-06 03:00:00,13.3,86.0,510.720002,51.07200020000001
2020-08-06 04:00:00,12.8,86.0,512.400025,51.2400025
2020-08-06 05:00:00,12.5,86.0,509.040009,50.90400089999999
2020-08-06 06:00:00,11.9,85.0,544.320008,54.43200079999999
2020-08-06 07:00:00,12.4,85.0,606.479981,60.6479981
2020-08-06 08:00:00,13.6,80.0,609.840027,60.9840027
2020-08-06 09:00:00,14.9,73.0,618.239991,61.8239991
2020-08-06 10:00:00,17.2,64.0,636.719971,63.6719971
2020-08-06 11:00:00,19.1,54.0,643.440003,64.3440003
2020-08-06 12:00:00,22.0,43.0,636.719971,63.6719971
2020-08-06 13:00:00,22.8,37.0,655.200013,65.52000129999999
2020-08-06 14:00:00,23.6,27.0,672.0,67.2
2020-08-06 15:00:00,24.3,29.0,670.320008,67.03200079999999
2020-08-06 16:00:00,22.3,31.0,661.919983,66.1919983
2020-08-06 17:00:00,20.3,44.0,660.239991,66.0239991
2020-08-06 18:00:00,17.9,64.0,693.840027,69.3840027
2020-08-06 19:00:00,16.9,67.0,663.599976,66.3599976
2020-08-06 20:00:00,16.3,70.0,609.840027,60.9840027
2020-08-06 21:00:00,15.6,76.0,633.359986,63.3359986
2020-08-06 22:00:00,15.1,76.0,611.52002,61.152002
2020-08-06 23:00:00,14.1,81.0,510.720002,51.07200020000001
2020-08-07 00:00:00,14.0,82.0,500.64001500000006,50.0640015
2020-08-07 01:00:00,13.5,81.0,500.64001500000006,50.0640015
2020-08-07 02:00:00,13.2,80.0,492.239991,49.2239991
2020-08-07 03:00:00,12.4,83.0,488.880005,48.8880005
2020-08-07 04:00:00,12.4,84.0,465.35998600000005,46.535998600000006
2020-08-07 05:00:00,11.7,85.0,475.4400030000001,47.54400029999999
2020-08-07 06:00:00,11.6,86.0,493.920014,49.3920014
2020-08-07 07:00:00,12.1,84.0,569.52002,56.952002
2020-08-07 08:00:00,15.2,72.0,561.119996,56.1119996
2020-08-07 09:00:00,17.9,62.0,547.679993,54.7679993
2020-08-07 10:00:00,20.2,52.0,655.200013,65.52000129999999
2020-08-07 11:00:00,22.0,38.0,658.5599980000002,65.8559998
2020-08-07 12:00:00,23.3,29.0,672.0,67.2
2020-08-07 13:00:00,23.2,27.0,648.479981,64.8479981
2020-08-07 14:00:00,24.4,26.0,661.919983,66.1919983
2020-08-07 15:00:00,24.1,26.0,735.840027,73.5840027
2020-08-07 16:00:00,24.1,27.0,732.479981,73.24799809999998
2020-08-07 17:00:00,21.4,46.0,589.679993,58.9679993
2020-08-07 18:00:00,19.0,54.0,608.159974,60.81599739999999
2020-08-07 19:00:00,17.4,68.0,603.119996,60.31199960000001
2020-08-07 20:00:00,16.5,74.0,574.5599980000002,57.4559998
2020-08-07 21:00:00,16.3,75.0,559.440003,55.944000300000006
2020-08-07 22:00:00,15.4,76.0,556.080018,55.60800179999999
2020-08-07 23:00:00,15.4,75.0,470.39999400000005,47.0399994
2020-08-08 00:00:00,15.1,75.0,430.079987,43.0079987
2020-08-08 01:00:00,14.2,78.0,411.600007,41.16000070000001
2020-08-08 02:00:00,13.8,80.0,420.0,42.0
2020-08-08 03:00:00,13.3,83.0,408.239991,40.8239991
2020-08-08 04:00:00,13.3,82.0,409.920014,40.9920014
2020-08-08 05:00:00,12.6,83.0,388.079987,38.8079987
2020-08-08 06:00:00,12.3,81.0,440.160004,44.0160004
2020-08-08 07:00:00,12.8,77.0,495.600007,49.5600007
2020-08-08 08:00:00,15.5,67.0,556.080018,55.60800179999999
2020-08-08 09:00:00,17.1,58.0,510.720002,51.07200020000001
2020-08-08 10:00:00,19.2,52.0,544.320008,54.43200079999999
2020-08-08 11:00:00,21.1,47.0,673.679993,67.36799930000001
2020-08-08 12:00:00,23.3,34.0,670.320008,67.03200079999999
2020-08-08 13:00:00,24.5,29.0,687.119996,68.7119996
2020-08-08 14:00:00,25.6,24.0,695.52002,69.552002
2020-08-08 15:00:00,24.8,25.0,653.52002,65.352002
2020-08-08 16:00:00,24.8,24.0,641.76001,64.176001
2020-08-08 17:00:00,22.0,49.0,624.960022,62.4960022
2020-08-08 18:00:00,20.3,58.0,594.719971,59.4719971
2020-08-08 19:00:00,18.4,68.0,591.359986,59.1359986
2020-08-08 20:00:00,17.8,72.0,576.239991,57.623999100000006
2020-08-08 21:00:00,17.5,68.0,567.840027,56.7840027
2020-08-08 22:00:00,17.1,69.0,572.880005,57.2880005
2020-08-08 23:00:00,16.2,72.0,473.76001,47.376001
2020-08-09 00:00:00,15.7,75.0,435.119996,43.5119996
2020-08-09 01:00:00,14.6,80.0,448.55999800000006,44.8559998
2020-08-09 02:00:00,14.6,81.0,430.079987,43.0079987
2020-08-09 03:00:00,14.8,80.0,451.920014,45.1920014
2020-08-09 04:00:00,14.8,79.0,455.279999,45.5279999
2020-08-09 05:00:00,14.4,76.0,409.920014,40.9920014
2020-08-09 06:00:00,14.0,79.0,438.4800110000001,43.8480011
2020-08-09 07:00:00,14.6,79.0,534.239991,53.4239991
2020-08-09 08:00:00,15.9,71.0,540.960022,54.0960022
2020-08-09 09:00:00,17.9,62.0,544.320008,54.43200079999999
2020-08-09 10:00:00,20.6,53.0,567.840027,56.7840027
2020-08-09 11:00:00,22.2,40.0,557.76001,55.776001
2020-08-09 12:00:00,23.3,37.0,556.080018,55.60800179999999
2020-08-09 13:00:00,24.2,34.0,571.200013,57.12000129999999
2020-08-09 14:00:00,24.4,33.0,577.919983,57.7919983
2020-08-09 15:00:00,25.7,28.0,564.479981,56.4479981
2020-08-09 16:00:00,25.6,29.0,544.320008,54.43200079999999
2020-08-09 17:00:00,23.4,33.0,559.440003,55.944000300000006
2020-08-09 18:00:00,20.9,58.0,594.719971,59.4719971
2020-08-09 19:00:00,19.0,69.0,582.960022,58.2960022
2020-08-09 20:00:00,18.1,74.0,572.880005,57.2880005
2020-08-09 21:00:00,17.5,77.0,561.119996,56.1119996
2020-08-09 22:00:00,17.0,77.0,561.119996,56.1119996
2020-08-09 23:00:00,16.7,71.0,430.079987,43.0079987
2020-08-10 00:00:00,16.6,72.0,403.200013,40.3200013
2020-08-10 01:00:00,16.2,74.0,403.200013,40.3200013
2020-08-10 02:00:00,15.1,76.0,409.920014,40.9920014
2020-08-10 03:00:00,15.1,74.0,413.279999,41.3279999
2020-08-10 04:00:00,14.7,74.0,391.440003,39.1440003
2020-08-10 05:00:00,14.6,72.0,394.799988,39.4799988
2020-08-10 06:00:00,13.9,75.0,421.679993,42.1679993
2020-08-10 07:00:00,14.5,71.0,515.76001,51.576001
2020-08-10 08:00:00,17.2,59.0,572.880005,57.2880005
2020-08-10 09:00:00,20.2,47.0,92.400002,9.2400002
2020-08-10 10:00:00,21.9,43.0,571.200013,57.12000129999999
2020-08-10 11:00:00,23.5,33.0,572.880005,57.2880005
2020-08-10 12:00:00,25.1,26.0,598.080018,59.80800179999999
2020-08-10 13:00:00,26.1,25.0,594.719971,59.4719971
2020-08-10 14:00:00,26.3,24.0,584.6400150000002,58.4640015
2020-08-10 15:00:00,26.4,23.0,655.200013,65.52000129999999
2020-08-10 16:00:00,26.4,24.0,661.919983,66.1919983
2020-08-10 17:00:00,25.1,24.0,579.599976,57.9599976
2020-08-10 18:00:00,23.2,31.0,608.159974,60.81599739999999
2020-08-10 19:00:00,21.8,35.0,606.479981,60.6479981
2020-08-10 20:00:00,20.2,42.0,586.320008,58.63200079999999
2020-08-10 21:00:00,18.9,48.0,569.52002,56.952002
2020-08-10 22:00:00,18.4,49.0,572.880005,57.2880005
2020-08-10 23:00:00,17.9,51.0,431.76001,43.176001
2020-08-11 00:00:00,17.0,54.0,446.880005,44.6880005
2020-08-11 01:00:00,17.1,54.0,445.200013,44.5200013
2020-08-11 02:00:00,16.2,59.0,460.320008,46.0320008
2020-08-11 03:00:00,16.0,59.0,413.279999,41.3279999
2020-08-11 04:00:00,15.1,62.0,408.239991,40.8239991
2020-08-11 05:00:00,14.8,62.0,408.239991,40.8239991
2020-08-11 06:00:00,14.8,63.0,421.679993,42.1679993
2020-08-11 07:00:00,15.6,61.0,500.64001500000006,50.0640015
2020-08-11 08:00:00,18.5,54.0,512.400025,51.2400025
2020-08-11 09:00:00,20.1,48.0,527.52002,52.75200200000001
2020-08-11 10:00:00,22.5,39.0,534.239991,53.4239991
2020-08-11 11:00:00,24.5,32.0,487.200013,48.7200013
2020-08-11 12:00:00,25.6,29.0,473.76001,47.376001
2020-08-11 13:00:00,26.1,25.0,472.079987,47.20799870000001
2020-08-11 14:00:00,25.5,28.0,485.51999000000006,48.551999
2020-08-11 15:00:00,26.3,25.0,517.440003,51.7440003
2020-08-11 16:00:00,26.0,26.0,507.35998600000005,50.7359986
2020-08-11 17:00:00,25.2,27.0,468.720002,46.8720002
2020-08-11 18:00:00,23.3,32.0,490.55999800000006,49.0559998
2020-08-11 19:00:00,22.7,35.0,487.200013,48.7200013
2020-08-11 20:00:00,22.1,36.0,463.679993,46.3679993
2020-08-11 21:00:00,20.1,47.0,465.35998600000005,46.535998600000006
2020-08-11 22:00:00,19.2,47.0,470.39999400000005,47.0399994
2020-08-11 23:00:00,18.9,52.0,362.880005,36.2880005
2020-08-12 00:00:00,18.0,58.0,357.8399970000001,35.7839997
2020-08-12 01:00:00,17.0,73.0,361.200013,36.1200013
2020-08-12 02:00:00,16.1,82.0,356.160004,35.6160004
2020-08-12 03:00:00,15.9,83.0,366.239991,36.623999100000006
2020-08-12 04:00:00,15.6,85.0,362.880005,36.2880005
2020-08-12 05:00:00,15.4,86.0,352.799988,35.27999879999999
2020-08-12 06:00:00,15.0,75.0,379.679993,37.9679993
2020-08-12 07:00:00,14.5,83.0,463.679993,46.3679993
2020-08-12 08:00:00,16.8,78.0,458.64001500000006,45.8640015
2020-08-12 09:00:00,19.6,59.0,453.600007,45.36000070000001
2020-08-12 10:00:00,22.4,43.0,465.35998600000005,46.535998600000006
2020-08-12 11:00:00,24.8,37.0,769.440003,76.9440003
2020-08-12 12:00:00,26.4,30.0,824.880005,82.4880005
2020-08-12 13:00:00,26.7,26.0,831.599976,83.1599976
2020-08-12 14:00:00,28.2,25.0,841.679993,84.1679993
2020-08-12 15:00:00,27.5,24.0,850.080018,85.00800179999997
2020-08-12 16:00:00,27.9,24.0,841.679993,84.1679993
2020-08-12 17:00:00,27.2,25.0,744.239991,74.42399909999997
2020-08-12 18:00:00,20.8,65.0,789.599976,78.9599976
2020-08-12 19:00:00,18.2,77.0,779.52002,77.95200200000002
2020-08-12 20:00:00,17.8,79.0,756.0,75.6
2020-08-12 21:00:00,17.4,79.0,757.679993,75.7679993
2020-08-12 22:00:00,17.3,79.0,737.52002,73.752002
2020-08-12 23:00:00,17.1,80.0,604.799988,60.4799988
2020-08-13 00:00:00,16.8,81.0,554.400025,55.44000250000001
2020-08-13 01:00:00,16.5,82.0,532.5599980000002,53.25599980000001
2020-08-13 02:00:00,16.4,82.0,505.679993,50.5679993
2020-08-13 03:00:00,16.7,80.0,480.4800110000001,48.0480011
2020-08-13 04:00:00,16.3,81.0,463.679993,46.3679993
2020-08-13 05:00:00,16.5,79.0,446.880005,44.6880005
2020-08-13 06:00:00,16.5,78.0,480.4800110000001,48.0480011
2020-08-13 07:00:00,16.9,78.0,569.52002,56.952002
2020-08-13 08:00:00,19.0,70.0,584.6400150000002,58.4640015
2020-08-13 09:00:00,20.6,58.0,572.880005,57.2880005
2020-08-13 10:00:00,22.9,51.0,593.039979,59.30399789999999
